open,max,min,close
1.31083,1.31107,1.3107,1.31104
1.31104,1.3113,1.31091,1.3113
1.31132,1.31178,1.31129,1.31172
1.3117,1.31178,1.311,1.31101
1.31096,1.31111,1.30937,1.30962
1.30967,1.31028,1.30963,1.31026
1.31024,1.31024,1.30894,1.30907
1.30908,1.30969,1.30897,1.30959
1.3096,1.30962,1.30929,1.30934
1.35285,1.35289,1.35228,1.35235
1.35236,1.35301,1.35236,1.3527
1.35269,1.35289,1.35264,1.35279
1.35274,1.35347,1.35273,1.35346
1.35345,1.354,1.3534,1.35395
1.35395,1.35395,1.35357,1.35357
1.35361,1.35408,1.35327,1.35408
1.35407,1.35407,1.35373,1.35375
1.3538,1.3538,1.35364,1.35364
1.35361,1.35361,1.35332,1.3535
1.35352,1.35414,1.35351,1.35405
1.35406,1.35438,1.3538,1.35401
1.35401,1.35433,1.35401,1.35428
1.35427,1.35454,1.35408,1.35408
1.35406,1.35406,1.3534,1.35358
1.35357,1.35357,1.35293,1.35312
1.35317,1.35321,1.35297,1.35297
1.35297,1.35319,1.35292,1.35318
1.3532,1.35338,1.35313,1.35329
1.35329,1.35339,1.35321,1.35321
1.35316,1.35379,1.35313,1.35379
1.3538,1.35391,1.35345,1.35367
1.35367,1.35377,1.35291,1.35291
1.35291,1.35293,1.35258,1.35287
1.35284,1.35288,1.35275,1.35281
1.35281,1.35281,1.35252,1.35267
1.35269,1.35274,1.35225,1.35238
1.3524,1.35311,1.3523,1.35311
1.37815,1.37829,1.37799,1.3782
1.3782,1.37828,1.37809,1.37824
1.37826,1.37832,1.37823,1.37831
1.37838,1.37872,1.37838,1.37864
1.37863,1.37869,1.37851,1.37865
1.37865,1.37873,1.3785,1.37855
1.37859,1.37863,1.37845,1.37845
1.3784,1.3785,1.37822,1.37839
1.37839,1.37839,1.3779,1.3779
1.3779,1.378,1.37789,1.3779
1.3779,1.3785,1.3779,1.37838
1.37839,1.37861,1.37835,1.37861
1.37861,1.37874,1.37861,1.37874
1.37874,1.37902,1.37869,1.37902
1.37906,1.37911,1.37892,1.37894
1.37894,1.37908,1.37889,1.37904
1.37904,1.37906,1.37867,1.37874
1.37874,1.37897,1.37834,1.37834
1.37832,1.37838,1.37819,1.37829
1.37829,1.3784,1.37828,1.3784
1.3784,1.37874,1.37838,1.37866
1.37868,1.37887,1.37864,1.37877
1.37875,1.37877,1.37836,1.37844
1.37845,1.37868,1.37845,1.37854
1.37851,1.37852,1.37834,1.37837
1.37843,1.37847,1.37823,1.37823
1.37823,1.37823,1.37781,1.37811
1.37812,1.37818,1.37775,1.37783
1.48463,1.4849,1.48463,1.4848
1.4848,1.48487,1.4847,1.4848
1.48481,1.48509,1.48481,1.48503
1.48506,1.48521,1.48484,1.48514
1.48513,1.48534,1.48502,1.48534
1.48534,1.48551,1.48534,1.48551
1.48553,1.48572,1.48547,1.48554
1.48554,1.4856,1.48552,1.48553
1.48553,1.48555,1.48505,1.4851
1.48508,1.48508,1.48487,1.485
1.48498,1.48513,1.48494,1.4851
1.4851,1.48538,1.48508,1.48535
1.48534,1.48568,1.48533,1.48566
1.48569,1.48602,1.48569,1.48592
