open,max,min,close
1.44938,1.44946,1.44932,1.44936
1.44935,1.44936,1.44911,1.44928
1.40717,1.4075,1.40717,1.40736
1.40738,1.40774,1.40738,1.40761
1.40759,1.40773,1.40759,1.4077
1.40771,1.40791,1.40768,1.40781
1.40781,1.40805,1.40779,1.40802
1.40802,1.40813,1.40786,1.40799
1.40798,1.40812,1.40786,1.40812
1.40812,1.4085,1.40811,1.40841
1.40842,1.40852,1.4081,1.40852
1.40853,1.40879,1.40829,1.40863
1.40864,1.40866,1.40829,1.4084
1.40839,1.40841,1.40817,1.40817
1.40816,1.40816,1.40787,1.40787
1.40784,1.40791,1.40775,1.40778
1.40774,1.4079,1.40769,1.40776
1.40779,1.40788,1.40741,1.40767
1.40767,1.4081,1.40763,1.4081
1.40809,1.40822,1.40804,1.40808
1.40806,1.40835,1.40803,1.40834
1.40833,1.40841,1.40829,1.4084
1.40841,1.40842,1.40829,1.40833
1.40832,1.40842,1.40829,1.40841
1.40841,1.40845,1.40827,1.40827
1.40827,1.40827,1.40763,1.40763
1.40764,1.40783,1.40764,1.40777
1.40777,1.40788,1.40757,1.40758
1.40758,1.40765,1.40739,1.40746
1.40746,1.40748,1.40708,1.40712
1.44847,1.44901,1.44841,1.44895
1.44893,1.44893,1.44842,1.44849
1.44855,1.44879,1.44849,1.44876
1.44876,1.44901,1.44863,1.449
1.44899,1.44901,1.44862,1.44882
1.44883,1.44892,1.44837,1.44873
1.44872,1.45038,1.44871,1.45038
1.45039,1.45119,1.45038,1.4509
1.45089,1.45089,1.45041,1.45041
1.45041,1.45073,1.45041,1.45046
1.45046,1.45051,1.45004,1.45009
1.45008,1.45028,1.44995,1.45028
1.45032,1.4504,1.44999,1.45013
1.45012,1.45013,1.4497,1.4497
1.44969,1.44977,1.44949,1.44959
1.44957,1.44994,1.44957,1.44985
1.44985,1.44999,1.4497,1.44991
1.44992,1.45028,1.44992,1.45002
1.45004,1.45031,1.44989,1.45031
1.45031,1.45037,1.45019,1.45022
1.45023,1.45023,1.44982,1.44982
1.44982,1.45015,1.44982,1.4501
1.45009,1.45009,1.4496,1.44961
1.44961,1.44968,1.4493,1.44934
1.44935,1.44935,1.44918,1.44922
1.44919,1.44925,1.44893,1.44896
1.44895,1.44909,1.44892,1.44903
1.44903,1.4492,1.44891,1.4492
1.43691,1.43733,1.43688,1.43732
1.4373,1.43736,1.43725,1.43732
1.43732,1.43754,1.43725,1.43741
1.43742,1.43747,1.43697,1.43715
1.43716,1.43741,1.43716,1.43731
1.43733,1.43874,1.43733,1.43849
1.43849,1.43871,1.43827,1.43827
1.43831,1.43841,1.43812,1.43825
1.43825,1.4388,1.43825,1.4386
1.4386,1.43862,1.43841,1.43847
1.43849,1.43851,1.43798,1.43801
1.43801,1.4382,1.438,1.43806
1.43807,1.43809,1.43775,1.43775
1.43775,1.43789,1.43752,1.43763
1.43761,1.43768,1.43732,1.43761
1.43762,1.43786,1.43751,1.43786
1.43786,1.43831,1.43786,1.43795
1.43795,1.43822,1.43788,1.43821
1.43821,1.43821,1.438,1.43819
1.43819,1.43853,1.43809,1.43839
1.43839,1.43839,1.43792,1.43795
1.43795,1.43811,1.43787,1.43811
1.43811,1.43814,1.4377,1.43778
1.43778,1.43787,1.43751,1.43755
1.43756,1.43779,1.43756,1.43769
1.43768,1.43772,1.43752,1.43753
1.43753,1.43753,1.4371,1.4372
1.43721,1.43732,1.43708,1.43725
1.42479,1.42518,1.42474,1.42517
1.42518,1.4261,1.42518,1.42582
1.42579,1.42636,1.42575,1.42608
1.42608,1.42643,1.42608,1.42628
1.42627,1.42632,1.42612,1.42632
1.42633,1.4272,1.42633,1.42713
1.42714,1.42714,1.4264,1.42654
1.42654,1.42682,1.42654,1.42662
1.42662,1.42662,1.42629,1.42629
1.42631,1.42644,1.42622,1.42642
1.42642,1.42643,1.42631,1.42634
1.4263,1.4263,1.42588,1.42603
1.42603,1.4262,1.4259,1.4259
1.42588,1.42588,1.42544,1.42557
1.42556,1.42609,1.42546,1.42607
1.42607,1.4261,1.42597,1.42599
1.42599,1.42608,1.42588,1.4259
1.4259,1.42607,1.42587,1.42605
1.42605,1.42655,1.42605,1.42646
1.42649,1.42671,1.42632,1.42642
1.42641,1.42655,1.42631,1.42633
1.42632,1.42634,1.42586,1.42601
1.42601,1.42611,1.42587,1.42587
1.42587,1.42587,1.42546,1.42558
1.42558,1.42559,1.42532,1.42549
1.42548,1.42569,1.42525,1.42525
1.42525,1.42552,1.42512,1.42545
1.42547,1.42563,1.42535,1.42563
1.4064,1.4064,1.40591,1.40617
1.40619,1.4065,1.40619,1.40639
1.40641,1.40688,1.40641,1.40666
1.40666,1.40676,1.40638,1.40656
1.40656,1.40699,1.40645,1.40699
1.40697,1.40784,1.40697,1.40784
1.40783,1.40827,1.40781,1.40809
1.4081,1.4088,1.40803,1.40879
1.40876,1.4088,1.40811,1.40842
1.40841,1.40841,1.40823,1.40832
1.40832,1.40833,1.40774,1.40776
1.40776,1.40777,1.40714,1.40757
1.40757,1.40776,1.40727,1.40749
1.40749,1.40757,1.40733,1.40742
1.40742,1.40746,1.40713,1.40723
1.40723,1.40733,1.40709,1.40725
1.40725,1.40763,1.40725,1.40763
1.40763,1.40799,1.40755,1.40779
1.40774,1.40777,1.40751,1.40774
1.40774,1.40804,1.40766,1.40803
1.40804,1.40836,1.40804,1.40828
1.4083,1.40837,1.4081,1.40816
1.40816,1.40816,1.40758,1.40763
1.40763,1.40767,1.407,1.40713
1.40712,1.40742,1.40685,1.40726
1.40726,1.40736,1.40703,1.4071
1.40713,1.40749,1.40713,1.40723
1.40723,1.40723,1.40685,1.40701
1.41661,1.41667,1.41597,1.416
1.41604,1.41637,1.41603,1.41618
1.41618,1.4167,1.41618,1.4167
1.41673,1.41677,1.41631,1.4165
1.41649,1.41712,1.41642,1.41712
1.41713,1.41806,1.41713,1.41785
1.41783,1.41792,1.41768,1.4178
1.41778,1.41778,1.417,1.41712
1.41711,1.41726,1.41688,1.41697
1.41697,1.41699,1.41663,1.41668
1.41669,1.41691,1.41647,1.41648
1.4165,1.4165,1.4163,1.4163
1.4163,1.41652,1.41621,1.4165
1.41651,1.41671,1.41637,1.41668
1.41668,1.41674,1.41658,1.41659
1.41661,1.4168,1.41652,1.41669
1.41669,1.41689,1.41658,1.41682
1.41682,1.4169,1.41667,1.4169
1.41691,1.41759,1.41691,1.4173
1.41727,1.41772,1.41711,1.4174
1.41739,1.41752,1.41719,1.41736
1.41734,1.41741,1.41657,1.41657
1.4166,1.41689,1.41651,1.41689
1.41689,1.41709,1.41676,1.41679
1.41678,1.41678,1.4163,1.4165
1.41651,1.41653,1.41616,1.41621
1.41622,1.41642,1.41622,1.41626
1.41627,1.41627,1.41608,1.41608
1.42131,1.42131,1.42107,1.42124
1.42128,1.4214,1.42096,1.42114
1.42114,1.4213,1.42105,1.42123
1.42121,1.42121,1.42082,1.42102
1.421,1.42169,1.42095,1.42167
1.42169,1.42171,1.4214,1.42149
1.42153,1.42312,1.4214,1.42293
1.42291,1.42351,1.42273,1.42348
1.42344,1.42344,1.42308,1.42325
1.42325,1.42353,1.42303,1.42335
1.42334,1.42344,1.42319,1.42319
1.42319,1.42319,1.42276,1.42296
1.42297,1.42333,1.42283,1.42283
1.42282,1.42291,1.42233,1.42233
1.42235,1.42235,1.42209,1.42214
1.42212,1.42234,1.42203,1.42224
1.42222,1.42249,1.42214,1.42232
1.42232,1.42316,1.42232,1.4231
1.42314,1.42334,1.42307,1.42312
1.42308,1.42321,1.4228,1.42282
1.42282,1.42298,1.42262,1.42263
1.42263,1.42279,1.42259,1.42279
1.42277,1.42277,1.42234,1.42234
1.42234,1.42235,1.42195,1.42227
1.42226,1.42268,1.42226,1.42242
1.42242,1.42243,1.42195,1.42195
1.42196,1.42219,1.42184,1.42208
1.42207,1.42235,1.42198,1.422
1.35574,1.35611,1.35527,1.35552
1.3555,1.35558,1.35533,1.35552
1.35554,1.35593,1.35538,1.35588
1.35589,1.35607,1.35556,1.35558
1.35557,1.35557,1.3551,1.35542
1.35543,1.35638,1.35543,1.35636
1.35642,1.35713,1.35635,1.35713
1.35719,1.35821,1.35698,1.35821
1.35821,1.35838,1.35789,1.35795
1.35794,1.35812,1.35769,1.35782
1.35781,1.35781,1.35679,1.35685
1.35683,1.35685,1.35638,1.35638
1.35635,1.35639,1.35581,1.35611
1.35609,1.35633,1.35601,1.35624
1.35626,1.35643,1.35615,1.35638
1.35637,1.35717,1.35631,1.35716
1.35714,1.35788,1.35714,1.35718
1.35721,1.35733,1.35692,1.3571
1.35717,1.35745,1.35715,1.35732
1.35733,1.35734,1.35705,1.35712
1.35713,1.35749,1.35713,1.35741
1.35743,1.35769,1.35729,1.35729
1.35726,1.35737,1.35682,1.35684
1.35678,1.35695,1.35661,1.35678
1.35678,1.35694,1.35644,1.35645
1.35651,1.35686,1.35592,1.35594
1.35593,1.35601,1.35541,1.35559
1.35556,1.35556,1.35465,1.35495
1.36558,1.36581,1.36545,1.36565
1.36565,1.36565,1.36521,1.36525
1.36526,1.36589,1.36526,1.36589
1.36589,1.36623,1.36562,1.36623
1.36623,1.367,1.36623,1.36655
1.36655,1.36705,1.36652,1.36705
1.36707,1.36727,1.36673,1.36702
1.367,1.36753,1.36673,1.36753
1.36755,1.3679,1.36752,1.36779
1.36779,1.36825,1.36778,1.36801
1.36796,1.36801,1.367,1.36703
1.36703,1.36718,1.36665,1.3667
1.36671,1.36671,1.36582,1.36611
