open,max,min,close
1.50405,1.50425,1.50405,1.5041
1.50405,1.50425,1.5036,1.5036
1.5036,1.5036,1.5029,1.50295
1.50295,1.50315,1.50295,1.50305
1.50305,1.50305,1.50265,1.5027
1.5027,1.5027,1.50185,1.50195
1.50195,1.50215,1.5011,1.50165
1.50175,1.50185,1.50165,1.50185
1.49785,1.49805,1.4978,1.49795
1.4979,1.49805,1.4979,1.49795
1.49795,1.4982,1.4978,1.49805
1.4981,1.49845,1.4981,1.4984
1.4984,1.4992,1.49835,1.4992
1.4992,1.4998,1.49895,1.49975
1.49965,1.50025,1.4996,1.49975
1.49975,1.50045,1.49975,1.50045
1.50045,1.50045,1.49965,1.4997
1.4997,1.50005,1.49965,1.49965
1.4996,1.4996,1.49905,1.4991
1.4991,1.49915,1.49885,1.499
1.499,1.4992,1.49845,1.49845
1.49845,1.49875,1.49825,1.49855
1.49855,1.4988,1.498,1.498
1.498,1.4981,1.498,1.49805
1.49805,1.4985,1.49805,1.49835
1.49835,1.49855,1.4983,1.49835
1.49835,1.49905,1.49835,1.49905
1.49905,1.49935,1.4989,1.499
1.499,1.499,1.49855,1.49885
1.49885,1.4989,1.4986,1.4988
1.49875,1.49875,1.49815,1.4984
1.4984,1.4988,1.49795,1.49805
1.49805,1.4983,1.4979,1.498
1.498,1.49825,1.49785,1.4982
1.4982,1.4982,1.4977,1.4977
1.4977,1.49785,1.49765,1.49775
1.48795,1.48845,1.4874,1.48745
1.48745,1.48745,1.48705,1.48725
1.48725,1.4875,1.48715,1.4873
1.48735,1.48835,1.48735,1.48835
1.48835,1.4893,1.48835,1.4891
1.4891,1.4891,1.48875,1.48875
1.48875,1.489,1.48865,1.48895
1.48895,1.48995,1.48895,1.48995
1.48995,1.48995,1.48915,1.48975
1.48975,1.4912,1.48955,1.49115
1.49115,1.4912,1.49,1.49015
1.49015,1.49045,1.48925,1.48935
1.48935,1.4895,1.48905,1.48905
1.48915,1.48915,1.489,1.48905
1.48905,1.48905,1.48845,1.48895
1.48895,1.48895,1.48835,1.48855
1.48855,1.48915,1.48855,1.48915
1.48905,1.49015,1.48905,1.48975
1.48985,1.48995,1.48915,1.48915
1.48915,1.48935,1.48895,1.48935
1.48935,1.48995,1.48935,1.48975
1.48975,1.48995,1.4893,1.48945
1.48945,1.48945,1.4885,1.48915
1.48915,1.48915,1.48875,1.48885
1.48885,1.48885,1.4882,1.48835
1.48835,1.4884,1.48815,1.48835
1.48815,1.48825,1.48755,1.48765
1.48765,1.48775,1.48765,1.48775
1.4865,1.48705,1.48645,1.48705
1.48705,1.4872,1.48705,1.4872
1.4872,1.4872,1.4872,1.4872
1.4872,1.4874,1.4872,1.48735
1.48735,1.48745,1.4873,1.48745
1.48745,1.4885,1.4874,1.4885
1.4885,1.4888,1.4885,1.4888
1.48875,1.48875,1.48855,1.4887
1.4887,1.4888,1.4887,1.4887
1.48875,1.4891,1.4886,1.48895
1.48895,1.4893,1.48885,1.48915
1.48915,1.48915,1.4888,1.4888
1.4888,1.4888,1.48775,1.4879
1.488,1.4881,1.4878,1.4879
1.4879,1.4879,1.48725,1.48785
1.48785,1.48835,1.4878,1.48835
1.4884,1.4887,1.4881,1.48855
1.48855,1.48855,1.48835,1.48835
1.48835,1.4885,1.48835,1.48845
1.4884,1.48875,1.4884,1.48875
1.48875,1.48885,1.4886,1.48865
1.48865,1.48865,1.48855,1.48865
1.48865,1.4887,1.48865,1.4887
1.4887,1.4887,1.4886,1.4886
1.4886,1.4886,1.48845,1.48845
1.48845,1.4885,1.48805,1.4882
1.4882,1.4882,1.48715,1.48715
1.4872,1.48755,1.4872,1.4874
1.43345,1.4335,1.43235,1.43245
1.4324,1.43275,1.43205,1.43245
1.4325,1.43265,1.4322,1.43265
1.4327,1.4338,1.43265,1.43375
1.43365,1.43365,1.43295,1.4331
1.43325,1.43375,1.433,1.4337
1.4337,1.43375,1.43345,1.43375
1.4337,1.4346,1.4336,1.43445
1.43445,1.43475,1.4342,1.43435
1.43435,1.4344,1.43395,1.43415
1.43425,1.4346,1.43405,1.4344
1.4344,1.4344,1.4329,1.433
1.4329,1.43325,1.4324,1.4327
1.4327,1.4333,1.4327,1.43325
1.43325,1.43325,1.4324,1.43295
1.433,1.4335,1.433,1.4333
1.4333,1.4336,1.4332,1.43325
1.43315,1.4344,1.4331,1.4343
1.4343,1.4343,1.43325,1.4335
1.43355,1.4344,1.4335,1.4335
1.4335,1.43405,1.4335,1.43385
1.43385,1.4341,1.4334,1.43385
1.43385,1.43385,1.4331,1.43315
