open,max,min,close
91.655,91.68,91.65,91.67
91.67,91.68,91.66,91.67
91.67,91.68,91.67,91.68
91.68,91.715,91.675,91.71
91.71,91.74,91.69,91.74
91.74,91.745,91.725,91.74
91.74,91.75,91.73,91.735
91.735,91.75,91.735,91.745
91.745,91.745,91.735,91.74
91.74,91.755,91.73,91.73
91.73,91.73,91.72,91.725
91.725,91.725,91.7,91.72
91.72,91.72,91.7,91.7
91.7,91.7,91.69,91.695
91.695,91.725,91.695,91.725
91.725,91.74,91.725,91.735
91.735,91.75,91.735,91.745
91.745,91.75,91.735,91.735
91.735,91.735,91.71,91.715
91.715,91.715,91.675,91.675
91.675,91.7,91.675,91.695
91.695,91.695,91.675,91.675
91.68,91.7,91.665,91.7
91.7,91.7,91.685,91.69
91.69,91.7,91.68,91.68
89.92,89.92,89.885,89.91
89.91,89.935,89.91,89.925
89.925,89.94,89.915,89.94
89.94,89.94,89.925,89.93
89.93,89.94,89.93,89.935
89.935,89.94,89.935,89.935
89.93,89.935,89.925,89.93
89.93,89.94,89.93,89.94
89.94,89.96,89.94,89.955
89.955,89.97,89.955,89.96
89.96,89.96,89.955,89.96
89.96,89.97,89.96,89.97
89.97,89.97,89.955,89.955
89.955,89.96,89.93,89.93
89.93,89.93,89.915,89.92
89.915,89.935,89.915,89.925
89.925,89.925,89.91,89.91
89.91,89.93,89.91,89.925
89.925,89.94,89.915,89.93
89.93,89.95,89.93,89.945
89.94,89.95,89.94,89.95
89.95,89.96,89.95,89.95
89.955,89.955,89.95,89.95
89.95,89.95,89.92,89.925
89.925,89.925,89.9,89.905
89.905,89.91,89.885,89.885
89.885,89.895,89.88,89.885
89.885,89.905,89.885,89.9
89.395,89.405,89.395,89.4
89.4,89.42,89.4,89.415
89.415,89.42,89.41,89.42
89.42,89.43,89.415,89.425
89.425,89.44,89.425,89.43
89.43,89.43,89.425,89.425
89.425,89.455,89.425,89.44
89.44,89.45,89.44,89.445
89.445,89.46,89.43,89.46
89.46,89.5,89.455,89.48
89.48,89.5,89.48,89.5
89.5,89.5,89.475,89.475
89.475,89.475,89.445,89.45
89.45,89.45,89.44,89.445
89.45,89.47,89.445,89.465
89.465,89.465,89.46,89.465
89.465,89.48,89.46,89.47
89.47,89.485,89.47,89.485
89.485,89.495,89.48,89.48
89.48,89.485,89.46,89.465
89.465,89.47,89.45,89.465
89.465,89.47,89.43,89.43
89.43,89.45,89.375,89.375
89.375,89.41,89.375,89.39
89.39,89.4,89.375,89.39
89.385,89.415,89.38,89.405
89.405,89.41,89.36,89.36
89.36,89.39,89.36,89.39
89.735,89.79,89.735,89.785
89.785,89.82,89.78,89.82
89.82,89.83,89.775,89.795
89.79,89.82,89.79,89.815
89.81,89.86,89.81,89.85
89.85,89.91,89.85,89.905
89.905,89.92,89.895,89.905
89.905,89.92,89.84,89.86
89.86,89.87,89.855,89.865
89.865,89.87,89.81,89.81
89.81,89.85,89.805,89.845
89.845,89.87,89.79,89.795
89.795,89.81,89.76,89.81
89.81,89.87,89.81,89.865
89.865,89.89,89.86,89.875
89.88,89.88,89.845,89.845
89.845,89.88,89.845,89.88
89.88,89.91,89.875,89.88
89.875,89.895,89.855,89.895
89.895,89.895,89.855,89.89
89.89,89.92,89.87,89.89
89.89,89.89,89.825,89.83
89.83,89.83,89.765,89.795
89.795,89.795,89.7,89.7
89.69,89.7,89.645,89.69
89.69,89.7,89.67,89.695
89.695,89.72,89.69,89.7
89.7,89.705,89.675,89.69
90.75,90.765,90.75,90.765
90.765,90.78,90.765,90.775
90.775,90.78,90.775,90.78
90.78,90.785,90.78,90.78
90.785,90.79,90.78,90.785
90.785,90.79,90.785,90.79
90.79,90.79,90.785,90.785
90.785,90.82,90.785,90.82
90.82,90.82,90.815,90.82
90.82,90.82,90.8,90.8
90.8,90.81,90.79,90.81
90.81,90.81,90.795,90.8
90.8,90.8,90.78,90.79
90.79,90.79,90.785,90.785
90.785,90.785,90.775,90.78
90.78,90.79,90.78,90.79
90.79,90.8,90.785,90.79
90.79,90.81,90.79,90.805
90.805,90.805,90.795,90.8
90.8,90.81,90.8,90.81
90.81,90.81,90.785,90.785
90.785,90.79,90.78,90.79
90.79,90.79,90.785,90.785
90.785,90.785,90.77,90.775
90.775,90.775,90.765,90.765
90.76,90.78,90.76,90.77
90.77,90.775,90.765,90.77
90.77,90.775,90.77,90.77
89.255,89.28,89.24,89.275
89.275,89.305,89.265,89.295
89.295,89.305,89.27,89.285
89.285,89.285,89.26,89.26
89.26,89.29,89.26,89.285
89.285,89.32,89.285,89.3
89.3,89.34,89.295,89.335
89.335,89.365,89.335,89.35
89.355,89.36,89.34,89.36
89.36,89.36,89.335,89.34
89.34,89.35,89.33,89.35
89.35,89.38,89.345,89.375
89.375,89.375,89.335,89.34
89.34,89.35,89.29,89.3
89.305,89.31,89.26,89.275
89.28,89.295,89.28,89.295
89.295,89.335,89.295,89.33
89.33,89.35,89.33,89.34
89.335,89.335,89.31,89.32
89.32,89.325,89.31,89.315
89.315,89.33,89.315,89.315
89.315,89.33,89.31,89.31
89.31,89.32,89.29,89.29
89.285,89.3,89.285,89.3
89.3,89.31,89.295,89.295
89.295,89.295,89.27,89.27
89.275,89.285,89.27,89.28
89.28,89.29,89.275,89.285
89.665,89.675,89.665,89.67
89.67,89.675,89.66,89.675
89.68,89.685,89.66,89.66
89.665,89.675,89.65,89.675
89.675,89.7,89.67,89.685
89.685,89.84,89.685,89.785
89.785,89.83,89.775,89.8
89.815,89.86,89.805,89.84
89.84,89.84,89.815,89.83
89.83,89.83,89.79,89.795
89.8,89.82,89.79,89.8
89.8,89.8,89.765,89.77
89.77,89.78,89.765,89.77
89.77,89.77,89.74,89.755
89.755,89.77,89.735,89.765
89.77,89.805,89.765,89.765
89.765,89.81,89.765,89.8
89.8,89.83,89.8,89.82
89.82,89.835,89.805,89.81
89.81,89.81,89.8,89.805
89.81,89.81,89.785,89.785
89.78,89.8,89.76,89.8
89.8,89.805,89.775,89.78
89.78,89.795,89.76,89.775
89.78,89.79,89.76,89.775
89.775,89.81,89.765,89.785
89.775,89.775,89.755,89.76
89.76,89.76,89.71,89.72
90.835,90.845,90.815,90.825
90.825,90.85,90.825,90.84
90.84,90.85,90.835,90.85
90.85,90.855,90.85,90.85
90.85,90.86,90.85,90.86
90.86,90.86,90.835,90.85
90.85,90.85,90.845,90.85
90.85,90.87,90.845,90.87
90.865,90.87,90.855,90.86
90.865,90.87,90.86,90.86
90.86,90.86,90.835,90.84
90.835,90.84,90.82,90.83
90.83,90.84,90.83,90.84
90.84,90.85,90.84,90.845
90.845,90.845,90.84,90.845
90.845,90.86,90.845,90.86
90.86,90.87,90.845,90.855
90.855,90.86,90.85,90.85
90.85,90.86,90.85,90.855
90.85,90.865,90.85,90.855
90.855,90.865,90.855,90.865
90.865,90.87,90.845,90.85
90.845,90.845,90.835,90.835
90.845,90.845,90.825,90.825
90.825,90.825,90.82,90.825
90.825,90.835,90.82,90.82
90.82,90.82,90.81,90.815
90.82,90.83,90.815,90.825
91.9,91.93,91.9,91.93
91.93,91.94,91.915,91.935
91.925,91.98,91.925,91.975
91.975,92.035,91.97,92.03
92.03,92.03,92.015,92.03
92.03,92.07,92.03,92.07
92.07,92.08,92.04,92.055
92.055,92.055,92.03,92.04
92.04,92.055,92.04,92.045
92.04,92.045,92.02,92.02
92.02,92.02,91.99,91.99
91.99,91.99,91.98,91.98
91.98,91.99,91.96,91.975
91.975,91.975,91.955,91.97
91.97,91.97,91.955,91.97
91.97,91.985,91.96,91.96
91.96,91.97,91.955,91.97
91.965,91.97,91.955,91.96
91.96,91.99,91.95,91.985
91.98,92,91.965,91.975
91.975,92,91.97,92
92,92.035,91.995,91.995
91.995,92.03,91.99,92.015
92.015,92.015,92,92.005
92,92,91.985,91.995
91.995,91.995,91.955,91.975
91.98,91.98,91.945,91.955
91.955,91.98,91.955,91.96
91.93,91.94,91.915,91.935
91.925,91.98,91.925,91.975
91.975,92.035,91.97,92.03
92.03,92.03,92.015,92.03
92.03,92.07,92.03,92.07
92.07,92.08,92.04,92.055
92.055,92.055,92.03,92.04
92.04,92.055,92.04,92.045
92.04,92.045,92.02,92.02
92.02,92.02,91.99,91.99
91.99,91.99,91.98,91.98
91.98,91.99,91.96,91.975
91.975,91.975,91.955,91.97
91.97,91.97,91.955,91.97
91.97,91.985,91.96,91.96
91.96,91.97,91.955,91.97
91.965,91.97,91.955,91.96
91.96,91.99,91.95,91.985
91.98,92,91.965,91.975
91.975,92,91.97,92
92,92.035,91.995,91.995
91.995,92.03,91.99,92.015
92.015,92.015,92,92.005
92,92,91.985,91.995
91.995,91.995,91.955,91.975
91.98,91.98,91.945,91.955
91.955,91.98,91.955,91.96
91.96,91.96,91.95,91.95
92.035,92.075,92.03,92.065
92.065,92.065,92.035,92.045
92.05,92.09,92.05,92.08
92.085,92.135,92.07,92.13
92.14,92.145,92.09,92.095
92.1,92.12,92.095,92.11
92.11,92.12,92.085,92.085
92.085,92.09,92.075,92.08
92.08,92.085,92.065,92.07
92.07,92.08,92.07,92.075
92.075,92.09,92.065,92.065
92.065,92.08,92.065,92.075
92.075,92.075,92.03,92.055
92.055,92.055,92.035,92.05
92.055,92.065,92.05,92.065
92.065,92.07,92.06,92.07
92.07,92.08,92.065,92.075
92.075,92.085,92.07,92.08
92.08,92.08,92.07,92.08
92.075,92.075,92.07,92.07
92.07,92.075,92.065,92.065
92.07,92.07,92.055,92.055
92.055,92.07,92.04,92.045
92.04,92.05,92.025,92.04
92.04,92.045,92.04,92.04
92.04,92.04,92.035,92.035
92.03,92.03,92.02,92.025
92.025,92.03,92.025,92.025
91.17,91.2,91.17,91.17
91.17,91.19,91.16,91.19
91.19,91.2,91.19,91.195
91.195,91.195,91.175,91.195
91.195,91.195,91.19,91.195
91.195,91.235,91.195,91.225
91.225,91.24,91.21,91.235
91.24,91.265,91.235,91.26
91.265,91.27,91.255,91.26
91.26,91.26,91.24,91.24
91.24,91.25,91.24,91.24
91.24,91.245,91.23,91.23
91.23,91.24,91.23,91.235
91.235,91.235,91.21,91.21
91.21,91.21,91.19,91.2
91.195,91.2,91.19,91.195
91.195,91.21,91.195,91.205
91.205,91.21,91.195,91.2
91.195,91.22,91.195,91.22
91.22,91.25,91.22,91.24
91.24,91.245,91.23,91.24
91.235,91.235,91.185,91.2
91.2,91.2,91.185,91.19
91.19,91.19,91.15,91.165
91.17,91.18,91.16,91.17
91.17,91.175,91.15,91.16
91.155,91.17,91.15,91.165
91.165,91.165,91.14,91.155
89.535,89.55,89.535,89.545
89.55,89.57,89.55,89.57
89.57,89.58,89.56,89.56
89.56,89.59,89.56,89.585
89.585,89.59,89.57,89.59
89.585,89.59,89.585,89.585
89.59,89.59,89.58,89.59
89.59,89.62,89.59,89.62
89.62,89.64,89.62,89.64
89.64,89.64,89.625,89.635
89.635,89.635,89.62,89.62
89.62,89.62,89.62,89.62
89.62,89.625,89.615,89.615
89.62,89.62,89.6,89.605
89.595,89.605,89.59,89.595
89.595,89.62,89.59,89.62
89.62,89.62,89.61,89.615
89.605,89.62,89.6,89.615
89.625,89.625,89.605,89.605
89.605,89.63,89.605,89.63
89.63,89.63,89.615,89.62
